Gene_id,E1_24,E2_24,E3_24,E1_48,E2_48,E3_48,C1,C2,C3
sp|Q6PFQ7|RASL2_MOUSE,129610.0,221220.0,71425.0,126770.0,71113.0,89108.0,188780.0,101280.0,282280.0
sp|Q6PGF3|MED16_MOUSE,87530.0,0.0,270410.0,109260.0,351150.0,114530.0,202900.0,115870.0,367260.0
sp|Q6PHZ2|KCC2D_MOUSE,980580.0,1973000.0,1995700.0,1086200.0,1343600.0,406650.0,2033100.0,571370.0,1985900.0
sp|Q6QI06|RICTR_MOUSE,179770.0,539440.0,271760.0,379290.0,785590.0,378430.0,361510.0,547200.0,570820.0
sp|Q6S7F2|E2F7_MOUSE,12341.0,46721.0,28414.0,23793.0,57444.0,67814.0,134520.0,121850.0,66863.0
sp|Q6WKZ8|UBR2_MOUSE,340570.0,189440.0,152230.0,226440.0,34382.0,28853.0,309240.0,29636.0,61325.0
sp|Q6Y7W8|GGYF2_MOUSE,118800.0,178660.0,140600.0,158750.0,241370.0,31799.0,27547.0,129380.0,174960.0
sp|Q6ZPE2|MTMR5_MOUSE,0.0,0.0,0.0,10703.0,81873.0,0.0,0.0,0.0,0.0
tr|A0A338P6S3|A0A338P6S3_MOUSE,199620.0,90632.0,391470.0,276250.0,78731.0,93575.0,277840.0,190950.0,376650.0
sp|Q6ZPU9|KBP_MOUSE,51078.0,266790.0,176870.0,148870.0,382920.0,100250.0,120110.0,307640.0,230360.0
sp|Q6ZQ29|TAOK2_MOUSE,45451.0,0.0,12321.0,18857.0,0.0,0.0,0.0,187060.0,745140.0
sp|Q6ZQ38|CAND1_MOUSE,21276.0,987150.0,65864.0,28732.0,81864.0,95562.0,67168.0,61384.0,149750.0
tr|Z4YJT3|Z4YJT3_MOUSE,47446.0,33169.0,68917.0,0.0,16692.0,0.0,0.0,0.0,15316.0
sp|Q6ZQ88|KDM1A_MOUSE,21794.0,973220.0,1264600.0,316300.0,543650.0,208380.0,530840.0,303630.0,491330.0
sp|Q6ZQI3|MLEC_MOUSE,0.0,190040.0,0.0,0.0,581020.0,496010.0,245290.0,385680.0,375370.0
sp|Q6ZQK0|CNDD3_MOUSE,0.0,0.0,62262.0,0.0,136340.0,54716.0,80545.0,104580.0,80439.0
sp|Q6ZWN5|RS9_MOUSE,19482000.0,18221000.0,4640800.0,5935100.0,3366100.0,3385800.0,3562900.0,2011300.0,3842500.0
tr|A0A0G2JDW7|A0A0G2JDW7_MOUSE,35493000.0,13513000.0,6857100.0,9344500.0,3628000.0,2549400.0,4225600.0,3491500.0,3273500.0
tr|I7HLV2|I7HLV2_MOUSE,14265000.0,10095000.0,15372000.0,13243000.0,8896500.0,3703100.0,7268600.0,5440700.0,5482700.0
sp|Q6ZWV7|RL35_MOUSE,14084000.0,26861000.0,11666000.0,14233000.0,12433000.0,8002000.0,7540400.0,14161000.0,67131000.0
sp|Q6ZWX6|IF2A_MOUSE,298310.0,968030.0,52517.0,89276.0,97319.0,0.0,0.0,0.0,72793.0
sp|Q78PY7|SND1_MOUSE,0.0,139530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q7TMB8|CYFP1_MOUSE,114880.0,527770.0,102420.0,257010.0,322980.0,42061.0,122360.0,29388.0,46203.0
tr|A0A0R4J259|A0A0R4J259_MOUSE,677200.0,1372800.0,934560.0,361120.0,585680.0,405990.0,481820.0,518000.0,566120.0
sp|Q7TMM9|TBB2A_MOUSE,11138000.0,24096000.0,77500000.0,12167000.0,118160000.0,14439000.0,28727000.0,29458000.0,19476000.0
sp|Q7TMY8|HUWE1_MOUSE,104810.0,166150.0,139450.0,68160.0,58639.0,58152.0,146570.0,37419.0,137540.0
tr|Q5SU48|Q5SU48_MOUSE,731900.0,2532100.0,3727000.0,1404300.0,5797400.0,3128500.0,2926700.0,4686800.0,4156700.0
sp|Q7TNC4|LC7L2_MOUSE,400810.0,1557800.0,154360.0,382780.0,1002300.0,244600.0,1057000.0,712540.0,491810.0
sp|Q7TNV0|DEK_MOUSE,0.0,159350.0,1437100.0,0.0,0.0,0.0,444370.0,415430.0,0.0
sp|Q7TPC1|CDSN_MOUSE,368130.0,131980.0,603800.0,451000.0,0.0,0.0,667880.0,0.0,0.0
tr|F6SMY7|F6SMY7_MOUSE,0.0,0.0,0.0,0.0,0.0,0.0,3866.9,204020.0,0.0
sp|Q7TPM9|MTMRA_MOUSE,329930.0,392390.0,355790.0,369780.0,339310.0,89714.0,258200.0,108800.0,93406.0
tr|A1BN54|A1BN54_MOUSE,0.0,53943.0,0.0,0.0,0.0,67057.0,14072.0,142190.0,0.0
sp|Q7TPV4|MBB1A_MOUSE,284590.0,2012500.0,495210.0,456710.0,537870.0,244010.0,346220.0,219710.0,394510.0
tr|E9Q5Q0|E9Q5Q0_MOUSE,610050.0,451960.0,122580.0,372680.0,0.0,0.0,349510.0,0.0,61187.0
sp|Q7TQI3|OTUB1_MOUSE,0.0,1108300.0,470230.0,0.0,225640.0,126360.0,0.0,129600.0,0.0
sp|Q7TSC1|PRC2A_MOUSE,1128800.0,797720.0,1344100.0,1336800.0,943110.0,452590.0,1632800.0,817500.0,1201400.0
sp|Q7TT37|ELP1_MOUSE,69097.0,119350.0,101860.0,80150.0,34000.0,0.0,31741.0,27845.0,49156.0
sp|Q7TT50|MRCKB_MOUSE,41938.0,153290.0,27190.0,175700.0,198320.0,20468.0,0.0,0.0,0.0
sp|Q80TF3|PCD19_MOUSE,82435.0,280270.0,73084.0,30303.0,32812.0,10933.0,4771.7,5778.8,85042.0
tr|B2RUJ2|B2RUJ2_MOUSE,96755.0,152920.0,23682.0,101490.0,0.0,0.0,10551.0,22011.0,0.0
tr|A0A571BDN3|A0A571BDN3_MOUSE,13288.0,8165.0,6226.0,5401.0,4575.1,0.0,7116.6,0.0,0.0
sp|Q80TZ9|RERE_MOUSE,467090.0,3455700.0,3685100.0,1343900.0,6665000.0,2250800.0,3331500.0,3819800.0,4215100.0
sp|Q80U78|PUM1_MOUSE,2618200.0,4740600.0,4225000.0,3439500.0,5856800.0,3169800.0,5323900.0,5924900.0,5059600.0
sp|Q80U93|NU214_MOUSE,5538300.0,6691400.0,11874000.0,9257100.0,7564500.0,5097900.0,12057000.0,7086500.0,10612000.0
sp|Q80U95|UBE3C_MOUSE,297170.0,208640.0,601630.0,453850.0,337210.0,290340.0,507070.0,340710.0,316510.0
tr|A2A6U3|A2A6U3_MOUSE,632420.0,3319300.0,582480.0,2472700.0,5318400.0,389210.0,13746.0,45753.0,19858.0
sp|Q80UP8|S20A2_MOUSE,462530.0,1154600.0,572480.0,926710.0,888700.0,0.0,226300.0,0.0,226880.0
sp|Q80UU9|PGRC2_MOUSE,12916000.0,49517000.0,10160000.0,16911000.0,44061000.0,5937700.0,0.0,0.0,0.0
sp|Q80UY2|KCMF1_MOUSE,1736300.0,1618100.0,1557500.0,802080.0,1175200.0,1285300.0,1674900.0,2065500.0,2675800.0
sp|Q80W68|KIRR1_MOUSE,927000.0,1633900.0,1040000.0,1889900.0,2164800.0,517010.0,852490.0,1500100.0,1232300.0
tr|D3YV17|D3YV17_MOUSE,26320.0,43881.0,38653.0,25616.0,0.0,19597.0,253570.0,99619.0,32783.0
sp|Q80WJ7|LYRIC_MOUSE,94667.0,842930.0,69910.0,285440.0,174730.0,0.0,0.0,0.0,0.0
sp|Q80X41|VRK1_MOUSE,0.0,3856100.0,191470.0,0.0,8962900.0,3258800.0,0.0,20110000.0,4082400.0
sp|Q80X50|UBP2L_MOUSE,28146000.0,33990000.0,34342000.0,27076000.0,32994000.0,17696000.0,36552000.0,31491000.0,31038000.0
sp|Q80X73|PELO_MOUSE,78710.0,0.0,0.0,8499.4,0.0,8718.6,128740.0,7999.4,6240.9
sp|Q80X90|FLNB_MOUSE,22892.0,570530.0,0.0,3792.4,0.0,0.0,5142.1,8089.6,10310.0
sp|Q80YV2|NIPA_MOUSE,157580.0,61250.0,462450.0,112840.0,43514.0,32283.0,335340.0,47581.0,0.0
sp|Q80YV4|PANK4_MOUSE,17390.0,0.0,41317.0,24157.0,91612.0,0.0,33230.0,0.0,161120.0
sp|Q80Z96|VANG1_MOUSE,502480.0,4437600.0,720830.0,722410.0,2520500.0,29430.0,0.0,0.0,0.0
sp|Q811D0|DLG1_MOUSE,1093900.0,4113400.0,816490.0,1730900.0,5012100.0,393840.0,0.0,0.0,0.0
sp|Q811U4|MFN1_MOUSE,30081.0,0.0,12195.0,9046.5,14785.0,0.0,58619.0,0.0,12719.0
sp|Q8BFR5|EFTU_MOUSE,7201700.0,19896000.0,14901000.0,15537000.0,26606000.0,15953000.0,17576000.0,23469000.0,21699000.0
sp|Q8BFV2|PCID2_MOUSE,88317.0,0.0,200410.0,144480.0,0.0,0.0,207110.0,0.0,148580.0
tr|A2AL12|A2AL12_MOUSE,134100.0,0.0,1635700.0,228440.0,458820.0,2214800.0,780550.0,422060.0,471480.0
sp|Q8BG32|PSD11_MOUSE,0.0,573240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q8BG51|MIRO1_MOUSE,75431.0,122600.0,76907.0,136260.0,213180.0,98887.0,203540.0,220410.0,262830.0
sp|Q8BG67|EFR3A_MOUSE,84524.0,0.0,0.0,0.0,59538.0,0.0,0.0,0.0,0.0
tr|A0A5K1VVP6|A0A5K1VVP6_MOUSE,6040.3,0.0,0.0,4082.8,41111.0,4338.2,46043.0,28396.0,3760.6
sp|Q8BGA9|OXA1L_MOUSE,260990.0,723070.0,647070.0,484300.0,1424400.0,0.0,0.0,667030.0,1395200.0
sp|Q8BGC4|PTGR3_MOUSE,282940.0,0.0,257270.0,394860.0,327070.0,85268.0,297580.0,366600.0,341140.0
sp|Q8BGK6|YLAT2_MOUSE,93108.0,209900.0,299060.0,559660.0,578300.0,0.0,107820.0,0.0,179200.0
sp|Q8BGQ7|SYAC_MOUSE,20250.0,676640.0,42171.0,0.0,0.0,0.0,0.0,48007.0,32049.0
sp|Q8BGZ2|F168A_MOUSE,361830.0,0.0,1358700.0,878460.0,2731100.0,1296900.0,1980600.0,1990500.0,3251900.0
sp|Q8BH04|PCKGM_MOUSE,1306500.0,3232600.0,2823100.0,1592100.0,3588000.0,2321400.0,1789900.0,3081400.0,3250800.0
sp|Q8BH59|CMC1_MOUSE,1108700.0,3182300.0,2262700.0,1561400.0,4161700.0,2407200.0,4106700.0,3683600.0,3643800.0
sp|Q8BH74|NU107_MOUSE,122400.0,66082.0,278330.0,84353.0,0.0,0.0,120710.0,0.0,31373.0
sp|Q8BHJ5|TBL1R_MOUSE,1618900.0,749990.0,1735900.0,2001800.0,1642900.0,667650.0,2643100.0,1422000.0,1363800.0
sp|Q8BHK9|ERC6L_MOUSE,9917.5,82607.0,65604.0,41771.0,127590.0,0.0,32639.0,76602.0,41458.0
sp|Q8BHL5|ELMO2_MOUSE,141680.0,69950.0,312920.0,166820.0,104570.0,156420.0,259410.0,262840.0,382230.0
sp|Q8BHN3|GANAB_MOUSE,162100.0,1246900.0,0.0,47146.0,106540.0,133210.0,145500.0,0.0,406940.0
sp|Q8BI22|CE128_MOUSE,0.0,90968.0,47270.0,14048.0,45932.0,0.0,68709.0,54378.0,53261.0
sp|Q8BI72|CARF_MOUSE,35224.0,239550.0,162950.0,165700.0,192130.0,161660.0,200620.0,247990.0,139600.0
sp|Q8BIE6|FRM4A_MOUSE,641930.0,793670.0,640410.0,813880.0,606740.0,277590.0,1038000.0,404330.0,667320.0
tr|A0A0R4J0I4|A0A0R4J0I4_MOUSE,237900.0,165040.0,300950.0,286330.0,297940.0,246210.0,144870.0,206800.0,252850.0
sp|Q8BJ34|MARF1_MOUSE,56216.0,258350.0,290650.0,155880.0,220250.0,130540.0,233440.0,241520.0,300680.0
sp|Q8BJ71|NUP93_MOUSE,1870000.0,2431200.0,3082200.0,2557200.0,1723100.0,1062400.0,3358900.0,1460500.0,2300800.0
sp|Q8BJL1|FBX30_MOUSE,78905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q8BJM7|TYW1_MOUSE,28841.0,0.0,55272.0,15251.0,0.0,0.0,50672.0,0.0,10594.0
sp|Q8BJS4|SUN2_MOUSE,5839.5,58132.0,0.0,0.0,290410.0,11109.0,13072.0,15733.0,54599.0
sp|Q8BJY1|PSMD5_MOUSE,0.0,515350.0,155440.0,148580.0,430460.0,0.0,81431.0,393240.0,528250.0
sp|Q8BK64|AHSA1_MOUSE,12995000.0,30453000.0,23540000.0,18971000.0,28765000.0,16084000.0,29483000.0,20425000.0,23469000.0
sp|Q8BK67|RCC2_MOUSE,49754.0,422600.0,0.0,83139.0,0.0,0.0,0.0,0.0,99347.0
sp|Q8BKE6|CP20A_MOUSE,228790.0,1706900.0,898610.0,509410.0,3041000.0,1567800.0,855570.0,2424300.0,2561600.0
sp|Q8BKH7|SIN1_MOUSE,124880.0,621220.0,335670.0,280530.0,707210.0,190300.0,204970.0,603470.0,770370.0
sp|Q8BKI2|TNR6B_MOUSE,2595900.0,9870800.0,8449600.0,5716800.0,13524000.0,7594900.0,10233000.0,11427000.0,13052000.0
sp|Q8BKX1|BAIP2_MOUSE,0.0,176310.0,0.0,107220.0,57750.0,21340.0,0.0,44347000.0,7000000.0
sp|Q8BKZ9|ODPX_MOUSE,390530.0,449390.0,552390.0,252080.0,839880.0,284710.0,412630.0,726230.0,526010.0
sp|Q8BL06|UBP54_MOUSE,44469.0,89455.0,489570.0,91799.0,138280.0,137420.0,346840.0,117350.0,320840.0
sp|Q8BMF4|ODP2_MOUSE,2055900.0,1302100.0,878620.0,1490900.0,3839900.0,1089600.0,1388200.0,1985400.0,1097200.0
sp|Q8BMJ2|SYLC_MOUSE,1079900.0,583380.0,526090.0,689870.0,13935.0,70777.0,544020.0,0.0,43575.0
sp|Q8BMK0|CEP85_MOUSE,1481900.0,8514400.0,5665500.0,3788100.0,7295700.0,4220500.0,5280500.0,6119500.0,6527600.0
sp|Q8BMK4|CKAP4_MOUSE,1131600.0,2773100.0,454710.0,1962400.0,2399300.0,202590.0,79743.0,157900.0,88563.0
sp|Q8BMS1|ECHA_MOUSE,1046000.0,1584600.0,962800.0,978890.0,1617600.0,921890.0,976690.0,1457300.0,1589300.0
tr|H7BX14|H7BX14_MOUSE,195940.0,871570.0,487590.0,464760.0,0.0,0.0,888710.0,142830.0,137580.0
sp|Q8BNI4|DERL2_MOUSE,2714300.0,6545100.0,4846100.0,4503000.0,8481400.0,5381900.0,5407300.0,6345500.0,7545500.0
tr|A0A498WGK2|A0A498WGK2_MOUSE,0.0,947420.0,202260.0,0.0,0.0,112940.0,104570.0,94390.0,122420.0
sp|Q8BP67|RL24_MOUSE,6455700.0,14033000.0,7005900.0,7179100.0,6884300.0,5111900.0,7417700.0,5633900.0,6829300.0
sp|Q8BP71|RFOX2_MOUSE,1149700.0,5996200.0,5847600.0,1891300.0,11997000.0,4130900.0,7070500.0,10446000.0,9934500.0
sp|Q8BP92|RCN2_MOUSE,0.0,302780.0,124460.0,0.0,264900.0,299490.0,183900.0,520540.0,485850.0
sp|Q8BPB5|FBLN3_MOUSE,595220.0,8798000.0,2306400.0,1756600.0,2678100.0,1477400.0,1217000.0,2275500.0,4646800.0
tr|F8WGT2|F8WGT2_MOUSE,338250.0,0.0,1230200.0,743120.0,73329.0,444250.0,826880.0,0.0,795440.0
sp|Q8BRH0|TMTC3_MOUSE,32718.0,103540.0,72097.0,0.0,0.0,0.0,97107.0,82215.0,0.0
tr|A2AL85|A2AL85_MOUSE,93223.0,547280.0,172910.0,120450.0,592600.0,368230.0,368330.0,660200.0,736270.0
sp|Q8BTI8|SRRM2_MOUSE,128820.0,308040.0,115490.0,257130.0,137850.0,102820.0,282100.0,35358.0,119350.0
tr|B7FAU9|B7FAU9_MOUSE,174990.0,1746600.0,68266.0,104940.0,80177.0,115120.0,18409.0,59517.0,107570.0
sp|Q8BU30|SYIC_MOUSE,551890.0,407440.0,301540.0,462850.0,0.0,54055.0,338500.0,0.0,0.0
sp|Q8BV57|SRCRL_MOUSE,0.0,334530.0,69681.0,16960.0,562100.0,216860.0,68498.0,321590.0,605190.0
tr|A0A0A6YX18|A0A0A6YX18_MOUSE,69074.0,841120.0,587690.0,157390.0,1437000.0,652790.0,412190.0,1353000.0,1581300.0
sp|Q8BVY0|RL1D1_MOUSE,0.0,473510.0,281030.0,0.0,0.0,99356.0,148260.0,1309000.0,1461200.0
sp|Q8BW10|NOB1_MOUSE,830150.0,812690.0,981250.0,730520.0,0.0,0.0,1471800.0,0.0,0.0
tr|A0A2R8VKL5|A0A2R8VKL5_MOUSE,1134900.0,676700.0,614080.0,1024300.0,0.0,164210.0,853770.0,204800.0,226600.0
sp|Q8BWY7|S39AB_MOUSE,243260.0,567540.0,751360.0,368810.0,623150.0,167850.0,569470.0,0.0,146950.0
sp|Q8BX02|KANK2_MOUSE,68819.0,538690.0,157040.0,243870.0,1119400.0,597850.0,343050.0,782360.0,755270.0
tr|A0A0G2JG95|A0A0G2JG95_MOUSE,616350.0,696980.0,347520.0,355210.0,91503.0,0.0,279800.0,0.0,223910.0
sp|Q8BXJ2|TREF1_MOUSE,0.0,692360.0,292470.0,269910.0,194020.0,19200.0,1381100.0,642340.0,485930.0
sp|Q8BXL9|IFFO1_MOUSE,0.0,137780.0,121120.0,96271.0,161070.0,73899.0,219510.0,224820.0,647330.0
sp|Q8BXQ2|PIGT_MOUSE,412530.0,1883300.0,652590.0,903620.0,637590.0,620700.0,1056400.0,598560.0,1244200.0
sp|Q8BXZ1|TMX3_MOUSE,0.0,453950.0,114580.0,187340.0,280240.0,0.0,0.0,552900.0,295060.0
sp|Q8BY71|HAT1_MOUSE,656880.0,502950.0,153220.0,480770.0,0.0,130390.0,402210.0,124190.0,144330.0
sp|Q8BYK6|YTHD3_MOUSE,833220.0,2459200.0,787510.0,1203100.0,1562700.0,1159100.0,2213200.0,1595300.0,1356700.0
sp|Q8BYL4|SYYM_MOUSE,127400.0,0.0,263490.0,262410.0,133010.0,27375.0,141240.0,78390.0,18075.0
sp|Q8BYR2|LATS1_MOUSE,175580.0,0.0,62658.0,105410.0,0.0,0.0,49191.0,0.0,0.0
sp|Q8BZ47|ZN609_MOUSE,367920.0,2205000.0,2693200.0,1005900.0,1951100.0,1189200.0,2332700.0,2050100.0,2774200.0
sp|Q8C0I1|ADAS_MOUSE,215640.0,0.0,0.0,67747.0,49012.0,43370.0,51168.0,0.0,0.0
sp|Q8C0J6|SWAHC_MOUSE,0.0,0.0,0.0,0.0,388900.0,174370.0,72669.0,372470.0,42555.0
sp|Q8C0P0|GWL_MOUSE,3982.9,35549.0,18317.0,14689.0,33713.0,8374.5,46032.0,161040.0,43798.0
sp|Q8C145|S39A6_MOUSE,0.0,745070.0,0.0,0.0,168850.0,0.0,0.0,0.0,0.0
sp|Q8C156|CND2_MOUSE,5488800.0,5765600.0,4384200.0,5382400.0,5769600.0,3317200.0,6982800.0,5997200.0,4473000.0
tr|A0A0J9YTY0|A0A0J9YTY0_MOUSE,1793900.0,9902200.0,1302300.0,5412400.0,11343000.0,618380.0,0.0,0.0,0.0
sp|Q8C2Q3|RBM14_MOUSE,12802000.0,6412100.0,11747000.0,12038000.0,11009000.0,6540700.0,9206800.0,8897100.0,14044000.0
sp|Q8C3F2|F120C_MOUSE,64795.0,0.0,112820.0,150110.0,125580.0,0.0,194520.0,77574.0,73626.0
sp|Q8C3W1|CA198_MOUSE,0.0,675990.0,111740.0,0.0,287340.0,0.0,207600.0,850380.0,239060.0
sp|Q8C3X8|LMF2_MOUSE,1433300.0,2982600.0,2864000.0,3000700.0,4094800.0,3247300.0,3787900.0,4635400.0,5068600.0
sp|Q8C4J7|TBL3_MOUSE,127270.0,0.0,51439.0,20681.0,0.0,0.0,100160.0,0.0,0.0
sp|Q8C547|HTR5B_MOUSE,0.0,76926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q8C570|RAE1L_MOUSE,13171000.0,20712000.0,36616000.0,21503000.0,19428000.0,16005000.0,34056000.0,21704000.0,29395000.0
tr|A0A0R4J233|A0A0R4J233_MOUSE,0.0,897080.0,0.0,366230.0,889880.0,0.0,0.0,0.0,261910.0
sp|Q8C854|MYEF2_MOUSE,243680.0,2039700.0,979970.0,1061200.0,2150000.0,1440000.0,1786600.0,1539500.0,1568400.0
sp|Q8C8U0|LIPB1_MOUSE,103640.0,134740.0,0.0,28608.0,146440.0,0.0,0.0,0.0,0.0
sp|Q8CAQ8|MIC60_MOUSE,755770.0,2551800.0,1602700.0,1623900.0,2231600.0,1341800.0,1726200.0,1718100.0,2208200.0
sp|Q8CD26|S35E1_MOUSE,391830.0,300310.0,219370.0,744050.0,0.0,105370.0,472920.0,116200.0,248220.0
sp|Q8CD92|TTC27_MOUSE,238910.0,1193000.0,1011800.0,716460.0,1223600.0,770590.0,527150.0,1481500.0,1038600.0
sp|Q8CDJ8|STON1_MOUSE,91843.0,314660.0,0.0,76055.0,127350.0,0.0,53377.0,0.0,0.0
sp|Q8CE90|MP2K7_MOUSE,36237.0,213460.0,388670.0,260480.0,437030.0,314620.0,343830.0,272030.0,642400.0
sp|Q8CEC0|NUP88_MOUSE,5230300.0,6661800.0,11629000.0,7683600.0,6286400.0,4622400.0,14331000.0,6250300.0,10150000.0
sp|Q8CES0|NAA30_MOUSE,0.0,79951.0,80984.0,79208.0,0.0,0.0,74374.0,0.0,0.0
sp|Q8CF89|TAB1_MOUSE,2190300.0,1925400.0,3624000.0,2240600.0,1640500.0,801020.0,3475600.0,1427700.0,1542000.0
tr|A0A140T8R7|A0A140T8R7_MOUSE,176830.0,916900.0,909610.0,412670.0,371860.0,217850.0,709650.0,318910.0,484380.0
sp|Q8CFE4|SCYL2_MOUSE,302060.0,398690.0,534760.0,558520.0,503560.0,213880.0,432550.0,529170.0,582420.0
sp|Q8CFE6|S38A2_MOUSE,922540.0,3470900.0,2315300.0,1273500.0,2250900.0,1135800.0,1008900.0,1226700.0,1233900.0
tr|E9Q2X6|E9Q2X6_MOUSE,357570.0,1563900.0,834960.0,896330.0,1473400.0,775430.0,1056500.0,1558700.0,1616500.0
sp|Q8CG48|SMC2_MOUSE,463040.0,1672100.0,847790.0,641500.0,1980100.0,1050700.0,1353100.0,1111600.0,1816500.0
tr|A0A2R8VHQ0|A0A2R8VHQ0_MOUSE,427530.0,924960.0,978550.0,770260.0,457580.0,204150.0,1148400.0,395840.0,497420.0
sp|Q8CGC4|LS14B_MOUSE,252310.0,271980.0,203940.0,0.0,0.0,0.0,0.0,0.0,513160.0
sp|Q8CGC7|SYEP_MOUSE,1058300.0,1815200.0,1499000.0,1184600.0,907360.0,429350.0,845110.0,481800.0,658100.0
sp|Q8CGK3|LONM_MOUSE,81880.0,1099600.0,162380.0,76947.0,776230.0,893260.0,124310.0,948390.0,627350.0
sp|Q8CGY8|OGT1_MOUSE,0.0,149790.0,17564.0,0.0,43262.0,46836.0,0.0,54589.0,0.0
sp|Q8CGZ0|CHERP_MOUSE,1030700.0,209540.0,605620.0,869650.0,56454.0,68535.0,940540.0,267550.0,345680.0
sp|Q8CHH9|SEPT8_MOUSE,0.0,609820.0,92678.0,1028400.0,1027600.0,0.0,0.0,0.0,0.0
sp|Q8CI51|PDLI5_MOUSE,46159.0,1256100.0,54584.0,70215.0,359070.0,204620.0,30177.0,0.0,0.0
tr|A0A0R4J1G9|A0A0R4J1G9_MOUSE,1792500.0,6784900.0,1624700.0,3975400.0,5917000.0,160000.0,0.0,0.0,0.0
sp|Q8CI94|PYGB_MOUSE,728260.0,1055600.0,1134900.0,751400.0,1224800.0,404380.0,1496000.0,1372800.0,1164500.0
sp|Q8CIB5|FERM2_MOUSE,435110.0,1749600.0,182280.0,882640.0,1878300.0,47797.0,0.0,0.0,0.0
sp|Q8CIM8|INT4_MOUSE,53844.0,63847.0,140890.0,122930.0,263980.0,98846.0,205490.0,119930.0,245610.0
sp|Q8CJF9|AGO3_MOUSE,0.0,72725.0,58991.0,33775.0,71190.0,128450.0,66888.0,103190.0,194140.0
sp|Q8CJG0|AGO2_MOUSE,2214500.0,6483900.0,5155000.0,3106800.0,5870600.0,4368600.0,5753900.0,6664100.0,10601000.0
sp|Q8CJG1|AGO1_MOUSE,163790.0,468750.0,524850.0,243000.0,796440.0,313080.0,524100.0,582240.0,1277000.0
sp|Q8JZK9|HMCS1_MOUSE,45673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q8JZM0|TFB1M_MOUSE,0.0,0.0,0.0,102820.0,0.0,28910.0,219160.0,147610.0,99762.0
sp|Q8JZQ9|EIF3B_MOUSE,350800.0,666620.0,88262.0,63247.0,0.0,0.0,0.0,0.0,0.0
sp|Q8JZU2|TXTP_MOUSE,262670.0,2463300.0,1775900.0,846620.0,2278600.0,1349900.0,1833200.0,3374000.0,2413000.0
sp|Q8JZX4|SPF45_MOUSE,787040.0,237970.0,554230.0,829760.0,324300.0,130300.0,663480.0,0.0,500520.0
tr|A0A0G2JFV3|A0A0G2JFV3_MOUSE,134180.0,1425600.0,235380.0,292020.0,795520.0,122530.0,50743.0,69432.0,176150.0
sp|Q8K009|AL1L2_MOUSE,5070400.0,16270000.0,14243000.0,9412500.0,19092000.0,9122100.0,12787000.0,19730000.0,13464000.0
sp|Q8K0C1|IPO13_MOUSE,0.0,635560.0,389110.0,100040.0,501510.0,478880.0,411180.0,559250.0,924720.0
sp|Q8K0C4|CP51A_MOUSE,195540.0,1234000.0,76737.0,55909.0,124370.0,0.0,54898.0,78387.0,87990.0
sp|Q8K0C9|GMDS_MOUSE,272830.0,571750.0,645480.0,429590.0,286100.0,344300.0,663300.0,563320.0,569600.0
sp|Q8K0D0|CDK17_MOUSE,1028900.0,141440.0,876950.0,739110.0,192850.0,64144.0,747600.0,51892.0,87618.0
sp|Q8K0U4|HS12A_MOUSE,0.0,117710.0,227440.0,53094.0,660050.0,198940.0,76198.0,421840.0,699870.0
sp|Q8K1J6|TRNT1_MOUSE,310490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|Q8K1N2|PHLB2_MOUSE,736170.0,251300.0,633190.0,742840.0,230640.0,101570.0,720120.0,35392.0,235840.0
sp|Q8K212|PACS1_MOUSE,44713.0,115690.0,79337.0,145920.0,64014.0,40145.0,151030.0,44293.0,189300.0
sp|Q8K268|ABCF3_MOUSE,233610.0,126050.0,61587.0,91888.0,35797.0,30487.0,77346.0,31430.0,84380.0
sp|Q8K297|GT251_MOUSE,19468.0,291010.0,0.0,0.0,124100.0,0.0,0.0,91161.0,49579.0
sp|Q8K2A1|GULP1_MOUSE,1508000.0,1301100.0,2582200.0,2128000.0,2524600.0,620550.0,1752700.0,1644000.0,1891800.0
sp|Q8K2B3|SDHA_MOUSE,77112.0,370610.0,134030.0,133990.0,241000.0,190850.0,178610.0,297620.0,107630.0
sp|Q8K2C9|HACD3_MOUSE,1479300.0,4268600.0,3451900.0,2331000.0,6166500.0,4148300.0,3184400.0,4132700.0,7139700.0
sp|Q8K2D3|EDC3_MOUSE,35169.0,179040.0,74602.0,50056.0,106150.0,61988.0,83324.0,124470.0,86750.0
tr|A0A087WNV1|A0A087WNV1_MOUSE,288500.0,420930.0,154250.0,197060.0,536730.0,0.0,236810.0,0.0,437410.0
sp|Q8K2Y0|OBI1_MOUSE,297020.0,495420.0,874970.0,457520.0,30772.0,20922.0,632090.0,33265.0,211200.0
sp|Q8K310|MATR3_MOUSE,333240.0,221680.0,365640.0,253950.0,265490.0,359360.0,217100.0,117680.0,291050.0
sp|Q8K3G5|VRK3_MOUSE,0.0,845620.0,0.0,0.0,365960.0,104320.0,0.0,3230400.0,490420.0
sp|Q8K3Z9|PO121_MOUSE,937080.0,646820.0,1648900.0,1061900.0,494890.0,377480.0,1349600.0,467370.0,588830.0
